customer_id,avg_monthly_usage_gb,usage_trend_percent,peak_hour_usage_ratio,service_outages_3months,avg_download_speed_mbps,network_stability_score,call_drops_per_month,cs_tickets_3months,avg_resolution_time_hours,unresolved_tickets,last_ticket_satisfaction,usage_change_3months,service_downgrades_6months,missed_payments_6months,payment_amount_trend,service_cancellation_attempts,support_requests_30days,negative_feedback_count,last_interaction_sentiment,interaction_frequency_trend,chat_support_satisfaction,service_quality_score,service_interruptions_30days,avg_interruption_duration_mins,service_level_achievement,customer_engagement_score,app_usage_frequency_change,feature_usage_breadth,service_exploration_score,social_media_sentiment_score,social_media_mentions_30days,community_forum_activity,public_complaint_posts,previous_churns,years_as_customer,historical_satisfaction_avg,complaint_history_score,nps_score,satisfaction_surveys_completed,last_survey_rating,would_recommend_score,contract_type,monthly_bill_amount,last_interaction_date,customer_segment,recent_complaint_text,dissatisfaction_level,primary_dissatisfaction_reason
909,59.29045235,-10.38410302,0.382519232,9,85.30439889,89.34571361,10,7,15.86184894,0,4.11425539,-21.64285111,0,3,1.674797722,1,3,2,-0.62612931,2.330317809,4.116391759,54.40464254,10,9.564568733,0.719189821,39.32217588,41.2353087,6.553154862,23.85705239,-0.758867301,7,1.783282495,4,0,2.118490744,1.112172801,9.850809622,35,4,1.109453086,4.240897096,monthly,168.3290249,49:46.6,Premium,Network quality has degraded significantly,2,Service Experience
910,82.14155755,-21.06671698,0.382365507,1,79.38200572,93.60075328,2,7,18.10234252,3,3.93761857,17.33957369,2,3,-11.20962744,0,1,3,0.273887151,1.102584552,3.003717618,92.97643106,17,16.92611053,0.663664079,50.49477628,-4.783924779,6.405516792,75.91212595,-0.090574878,5,5.853278531,0,0,5.080384929,4.879301119,65.24347003,56,3,2.565705419,6.423777119,2-year,77.87211284,49:46.6,Business,Network quality has degraded significantly,1,Service Experience
911,122.1560391,-11.66374707,0.338249997,6,45.80198241,81.79929112,0,5,10.22281512,3,3.298298014,-44.30006179,2,5,6.004022106,1,0,2,0.492919518,-3.300037033,2.455330841,79.55353548,9,68.97960322,0.932057346,89.26153341,-27.47342213,8.738872751,87.27304841,-0.089264591,7,5.469212946,2,0,4.070296965,1.050257846,93.72237776,71,3,8.274198944,2.869748254,annual,101.645414,49:46.6,Basic,Coverage is spotty in my area,1,Usage Issues
912,60.93209176,22.59904571,0.200884293,1,124.2230763,63.47131816,13,9,51.79597043,1,4.289098846,-19.49117418,2,5,16.17417361,0,2,1,0.85522847,4.051338748,2.728170854,95.10532329,15,72.42066041,0.988596823,86.87574316,-33.8211415,1.02985034,28.13357408,0.076673026,8,8.759350204,3,1,2.320342626,2.435179847,75.48998401,14,2,5.913284063,1.428732594,2-year,64.43915836,49:46.6,Premium,Coverage is spotty in my area,0,None
913,128.5882925,29.78006026,0.637606876,3,114.1630551,69.47397882,5,8,5.911367526,2,3.250678163,-11.09116586,1,5,-16.58045451,0,7,4,0.293720448,-2.99356317,2.553631335,84.41765998,7,82.42645423,0.739662161,57.43550703,-10.00054032,2.709385005,9.521807907,0.269371229,8,6.400030784,0,0,2.920596325,1.305611092,27.78671686,-39,1,4.074922243,6.753115918,annual,89.7021242,49:46.6,Business,Service is terrible! Constant drops,1,Service Experience
914,87.78821392,-7.90142817,0.7801073,6,111.2645822,66.59736107,7,8,24.51578947,3,4.857557027,-21.6390655,2,4,-11.33535857,1,4,1,0.940587465,4.895870741,4.839939633,98.55145656,5,47.22168152,0.71638017,22.17755098,21.27527552,2.977188629,25.3427962,0.914636732,5,8.192749761,0,1,4.274072314,3.483871846,71.75058178,-82,3,6.475100011,4.503245881,annual,180.4686505,49:46.6,Basic,Great customer service experience,2,Service Experience
915,114.8889644,-3.083362143,0.33457609,3,132.0479093,64.98460253,5,3,21.05740959,3,1.868896397,-35.25945666,1,0,13.77692109,1,3,2,-0.310653718,-4.926895113,4.072359621,75.49388274,18,92.86784028,0.840597181,40.33569717,-45.74565151,9.549694793,10.40084891,0.304338254,7,0.324130625,0,0,3.461603463,2.357999182,29.47633696,-42,0,7.658507128,2.351697011,monthly,163.5728271,49:46.6,Basic,Service is terrible! Constant drops,1,Service Experience
916,92.86404054,13.32425629,0.597828315,6,109.8037671,74.63597194,4,0,40.41634082,0,3.856527974,-8.490805785,0,1,5.262139418,0,4,2,-0.300142932,-2.365166229,1.832348859,81.93552909,12,116.923032,0.910131592,97.56330654,-37.09466135,2.383242906,32.24221661,0.767450304,1,6.70993147,3,0,3.815757844,3.931775725,11.15821142,23,0,4.189850047,1.376279996,2-year,93.51459977,49:46.6,Premium,Connection keeps dropping during work calls,1,Network Quality
917,65.94849431,23.17174683,0.645137796,6,38.6169873,69.17574009,10,0,52.85955482,0,2.479776528,2.914254024,0,3,-16.85164331,1,5,1,0.08602502,-3.001397027,2.536756608,78.81544099,14,32.53139317,0.782161121,60.77732239,-39.38865399,1.332661152,53.81985783,0.112607723,7,2.337086384,4,1,7.354346216,2.945512267,71.72215338,-21,2,5.194673574,5.804795944,2-year,52.50707929,49:46.6,Premium,Network quality has degraded significantly,1,Service Experience
918,190.2061283,5.582660051,0.709055227,0,107.3065932,68.73212447,11,9,38.83422686,0,2.115864778,-4.861298279,1,1,-0.545995396,1,5,0,-0.232996238,-4.860065898,3.176049165,74.21302147,12,84.36343398,0.85202926,78.10977551,8.525015305,5.810153453,97.36809544,0.253855765,2,2.5283896,2,1,1.683799127,2.677613665,17.92266437,46,4,1.57791895,7.255499402,monthly,101.3949041,49:46.6,Premium,Happy with the service overall,1,Network Quality
919,155.0851009,-6.508458109,0.453577518,5,49.61690794,62.18772698,7,4,67.1028455,4,1.721549904,-33.58858058,1,3,-11.6096594,1,4,1,-0.997148543,2.323679001,3.451943448,92.29796827,0,111.4162383,0.886619627,44.98646954,-25.71353495,5.757026162,39.93702544,-0.860326094,0,7.205765291,2,1,6.276185873,2.394065396,11.10649388,-79,4,6.373814826,2.838869621,annual,161.192809,49:46.6,Business,Network quality has degraded significantly,2,Service Experience
920,36.6215034,-5.242689549,0.381758543,8,40.1153243,60.70680179,1,1,68.55242736,3,3.210013905,1.212556106,1,5,-12.03614424,0,5,4,0.46354405,1.934258021,2.872735584,82.22625678,1,82.35441151,0.984236915,53.20072755,-33.37405717,8.596422688,22.00399239,-0.733472554,6,7.934329588,2,0,6.781577756,1.344516668,55.17600546,-18,4,4.20766386,7.351425353,annual,37.44616948,49:46.6,Business,Happy with the service overall,2,Service Experience
921,175.0089154,11.73708879,0.39517708,1,15.58552097,64.11072971,14,5,26.66403832,0,1.861877731,-32.01715358,1,0,17.62581373,0,8,1,0.503434083,2.923509644,4.24050654,90.06561324,12,81.73313984,0.666014932,42.89541122,9.277071974,9.539736852,16.68017404,0.15934087,0,3.717354751,4,1,8.020870462,1.819299411,62.06252589,-33,3,4.901712828,1.831221987,2-year,156.7079158,49:46.6,Premium,Long wait times for support,2,Service Experience
922,102.6119277,-29.80690418,0.6275728,2,112.8841442,66.88789918,11,6,56.21530672,1,1.801403406,-37.7358346,2,0,10.46166192,1,4,3,0.493949209,-2.433014535,4.070424078,89.31819683,1,26.85270829,0.998952998,70.29209981,26.13099155,5.846908979,17.30397661,-0.20857426,0,7.900768169,1,1,8.473271753,3.55641002,5.105628446,-96,4,4.803405562,3.384156911,monthly,145.5846882,49:46.6,Premium,Network quality has degraded significantly,2,Service Experience
923,179.9649231,7.175360248,0.69006768,9,108.0951395,77.23934915,14,0,53.45489821,4,4.96212762,-1.653238919,1,3,7.849223741,1,5,0,-0.309958667,-0.556648329,3.020631675,59.55225803,10,64.21562404,0.756862662,85.14710139,-16.78450835,9.369947642,19.25976833,0.59762104,0,4.437446754,1,1,1.586655435,2.987006674,0.4468888,-96,4,6.691683599,7.448822868,monthly,40.99032022,49:46.6,Premium,Coverage is spotty in my area,2,Service Experience
924,161.9724986,-8.670419374,0.308968381,4,39.00242426,80.42081045,0,5,64.40048601,2,4.206989667,8.995107228,1,4,-10.44284732,0,3,3,0.044578947,1.591135216,4.417717547,82.50817663,12,67.50274123,0.889280057,50.73635432,7.820460568,7.526432362,76.22670225,0.08635575,3,8.576453484,2,0,1.382607611,1.280357806,88.20703304,52,1,6.152188141,6.601435196,2-year,138.0588492,49:46.6,Basic,Bill is too high for the service quality,1,Billing Problems
925,90.79056585,17.65183988,0.422564605,8,113.6599574,65.62367673,0,7,32.80399845,3,3.993107281,-16.29223866,1,5,-15.25706268,0,2,1,-0.280052964,-0.602314961,4.004358122,59.98240096,9,84.01554749,0.828965751,48.08674586,-40.18755868,3.381032152,6.102771143,0.764582078,3,0.249037722,0,1,6.147710131,3.175806871,11.5252561,-77,3,4.79895443,2.705236269,annual,80.77149398,49:46.6,Premium,Network quality has degraded significantly,2,Service Experience
926,14.26916858,-24.42056161,0.741164118,3,138.086928,76.99133366,14,4,38.66359629,3,4.176242504,-12.80257448,2,0,14.83330485,0,5,0,-0.9679272,1.973257703,4.114327395,79.16602391,14,119.618574,0.794667447,34.02864671,43.51910305,9.355786398,99.74027069,0.944663357,9,0.834950708,0,0,7.569165506,1.216570646,58.38980528,28,3,1.152595193,1.221350015,annual,60.13850446,49:46.6,Business,Service is terrible! Constant drops,1,Service Experience
927,61.04869828,5.292136017,0.684016112,0,20.66419884,73.66995369,13,6,30.51997626,1,4.875691495,-28.80767007,2,0,-19.76481723,0,4,3,0.124897883,1.339734084,4.825603118,83.87173422,0,4.037258705,0.879230147,17.70966943,-16.31038147,7.006988586,52.26863912,-0.70472963,5,7.763518073,3,0,2.723264302,3.04690779,95.35462474,13,0,6.588663532,0.424734249,monthly,95.42993172,49:46.6,Basic,Long wait times for support,1,Service Experience
928,112.9105008,-1.141626607,0.790915042,3,38.73231257,67.33694574,3,9,61.37676127,2,3.293106755,-15.37673894,2,2,-4.476143052,0,3,3,-0.752478668,-3.85352197,2.065867765,99.86175358,13,7.827919352,0.75830154,93.92477229,49.75056932,4.726863395,54.42718943,-0.210344497,9,6.240896278,1,1,5.258472056,4.859845788,51.19101159,-73,0,8.916197266,8.379151799,annual,64.91591932,49:46.6,Premium,Long wait times for support,2,Service Experience
929,130.3608618,8.539531554,0.652548956,5,113.7878151,60.27362993,5,5,17.30886439,2,1.88097551,-40.76119014,0,0,-8.895499882,0,4,0,-0.839917352,2.810431211,2.070592649,51.52709891,9,9.354008332,0.650443993,31.60797187,47.85877558,7.122178761,35.75638787,0.32996205,2,5.590202536,0,1,7.722394306,2.229378215,13.97980092,-54,1,7.925964144,0.751419496,annual,170.1744993,49:46.6,Business,Happy with the service overall,2,Service Experience
930,58.99866023,-26.10878433,0.435917121,4,44.80346766,78.68071466,12,3,18.01934456,4,4.448838563,16.90815808,2,2,2.815048014,0,6,0,0.510998137,2.206763591,4.555809023,54.56211971,17,89.15749614,0.795557353,80.06914636,27.88234493,4.61181545,69.02553594,-0.389022489,9,6.139788073,2,1,7.675031082,3.894012555,39.34845032,-16,2,9.83454069,1.148451522,annual,156.140086,49:46.6,Basic,Happy with the service overall,2,Network Quality
931,36.47765407,4.799027246,0.5543827,0,95.57627627,87.42606997,8,6,27.45496235,3,3.970922918,6.025245756,1,0,-9.979662565,1,0,2,-0.980987595,1.558343876,4.088905494,53.85133482,10,16.36245541,0.808766348,71.53470213,-47.99329046,2.027653912,47.14563409,-0.465935325,5,9.301906274,3,1,6.538201661,3.982208162,62.40421478,87,3,2.251678042,2.377106303,2-year,196.7280016,49:46.6,Basic,Network quality has degraded significantly,1,Network Quality
932,168.636745,3.689075278,0.596608553,3,16.76881255,69.05109337,0,9,17.35434108,0,2.657233249,-3.241885742,2,0,-7.551785627,0,0,0,0.918016887,-3.449063937,4.706182166,69.91806431,6,74.69422494,0.680760861,79.09176003,4.347492038,7.470808725,32.9061285,0.627477121,6,6.555370314,1,0,0.787876959,2.619438134,76.28396371,-82,0,3.002680475,4.456697042,monthly,120.7927239,49:46.6,Business,Connection keeps dropping during work calls,2,Service Experience
933,197.0364143,3.639605665,0.24707349,5,70.56935947,65.2722732,11,8,40.83148539,1,2.894277994,-12.32639398,2,4,14.0015942,0,0,1,0.030510728,-2.320035512,1.252520641,91.07941807,14,38.96026535,0.974247743,93.67681334,-41.31635796,8.41678851,26.51384037,0.960756938,0,6.474761167,3,1,0.506438603,3.373168603,60.69379946,-14,4,5.853407187,7.897870802,2-year,45.1649897,49:46.6,Business,Happy with the service overall,1,Billing Problems
934,109.8811346,6.209259996,0.526698175,9,112.1682562,95.48170978,0,9,10.54879756,1,2.645009594,5.451839536,1,4,4.127552936,1,1,4,0.966032861,-1.068229684,3.511028309,92.20281664,2,54.87839475,0.690990259,62.33707602,39.5138026,7.559255791,92.56512069,0.547606662,5,7.594708797,0,1,3.8844531,2.888184363,3.43157345,41,3,3.122935321,2.474803259,2-year,92.52066568,49:46.6,Basic,Service is terrible! Constant drops,1,Billing Problems
935,42.61906431,10.58807623,0.625592497,9,104.5445217,71.0009909,12,9,23.73322158,1,4.719768641,-15.36699323,2,5,-14.17269891,1,8,2,-0.884004855,-2.200703783,1.578513352,86.84897979,1,25.87957918,0.763691038,89.79503434,28.96362526,3.06203201,29.09895151,0.047353246,9,8.666207056,2,0,0.266874265,2.133452079,14.31028653,-31,3,1.310948032,5.435082484,annual,172.5682983,49:46.6,Business,Coverage is spotty in my area,1,Billing Problems
936,61.73839204,18.29933998,0.300392782,3,123.1854546,68.94450479,12,6,65.85457359,1,2.374126446,-29.00182643,0,0,9.05886174,1,4,0,0.167059098,-2.721897093,3.015588793,94.84391209,7,103.9327874,0.661971875,16.76973229,47.23403766,9.609715121,43.63932594,-0.114977536,0,2.619124782,2,0,9.041443319,4.018968381,37.18016888,13,3,4.620594485,0.903725221,monthly,97.46674584,49:46.6,Basic,Bill is too high for the service quality,1,Service Experience
937,13.49422854,-13.81075679,0.66837903,8,132.2305584,94.28387758,4,4,30.05500909,0,4.853937115,-38.77380354,2,5,-11.70163194,0,8,4,-0.301345928,3.053576702,1.622987727,66.14299721,7,70.3380389,0.814318658,62.6712576,10.83829531,1.227291055,35.03414021,0.079295441,6,6.167488592,2,1,0.201446648,3.811306463,70.57136853,-93,0,3.588802607,4.645110051,annual,107.4647716,49:46.6,Basic,Connection keeps dropping during work calls,2,Service Experience
938,183.7167732,19.50296461,0.550263668,4,117.1116077,92.68428397,9,6,54.12459387,0,4.641087085,-4.669008784,0,5,-2.679802796,0,4,2,0.686964986,1.382322464,1.512314036,54.40773221,10,113.3475916,0.723055043,77.22756129,2.217280448,3.994167676,8.617882743,-0.074320596,9,5.839749636,0,1,0.296128621,4.602195458,58.43279749,-64,1,3.373847611,1.776389934,monthly,100.0350467,49:46.6,Basic,Bill is too high for the service quality,2,Service Experience
939,32.37270575,-0.104659064,0.771333071,7,102.3802227,77.93385882,4,2,9.055815611,4,3.522084569,15.05980215,0,5,5.864289474,1,6,1,-0.27755453,0.654721316,1.048673382,52.9076514,15,68.95154996,0.795709008,27.16411307,1.897385594,3.340831911,18.59343945,0.005776114,4,1.348494815,4,1,1.653273784,3.472504719,4.46949836,-15,0,9.578555353,2.111915589,annual,70.01437731,49:46.6,Basic,Happy with the service overall,2,Service Experience
940,119.5381303,-25.37650325,0.225453379,8,9.599761313,79.56955446,4,1,18.57708008,3,3.319287092,-39.24670125,0,5,-9.122818502,1,5,4,-0.479024842,-2.740472891,3.52095525,92.60663598,1,14.86896367,0.689846767,74.07538013,-11.35516255,1.433136049,18.95019753,-0.593093899,9,5.203169739,2,1,6.270151316,2.554880565,79.68859076,-29,4,3.146087046,3.668284341,monthly,42.44318592,49:46.6,Premium,Network quality has degraded significantly,1,Billing Problems
941,62.07049193,-26.48694425,0.359195683,9,82.57016764,68.70994819,9,4,58.32153911,0,2.48035712,-37.39873685,1,3,-4.635727413,1,1,0,0.715106254,4.180765623,2.436090467,86.52181472,4,20.50445206,0.621510051,77.84768291,-3.130993277,4.651567237,69.36495144,0.807483899,3,0.695505147,4,1,5.415541406,3.856030232,60.51244314,24,4,2.164893141,7.613476987,monthly,60.69525506,49:46.6,Business,Happy with the service overall,1,Usage Issues
942,115.2938205,-9.945700878,0.560932328,4,10.46617011,63.13206682,5,3,55.17249848,4,1.073353556,-19.64757766,2,3,9.365983892,0,2,0,-0.250693817,-3.088169609,1.42075314,84.9307653,6,118.6888772,0.91169066,83.1187956,13.54125831,6.608033561,40.658541,0.509070003,0,1.849595874,2,0,6.594871366,3.476144918,88.71500355,-91,2,2.127873321,7.439864299,annual,91.87032321,49:46.6,Premium,Long wait times for support,2,Service Experience
943,133.7698738,17.09381863,0.377935947,5,122.1698335,82.93727301,7,4,28.41707022,2,1.510492745,6.482954354,0,0,17.51643814,1,4,1,-0.96633336,2.949509328,2.291351111,66.98381693,19,87.06782368,0.856434514,31.28829126,43.29476076,8.942975771,78.19675631,0.361954845,8,9.129630819,4,0,8.935551411,3.466456771,41.76530988,-34,0,8.256916661,4.149729765,annual,71.72440716,49:46.6,Premium,Service is terrible! Constant drops,1,Service Experience
944,167.6509427,12.46085608,0.628654498,0,51.50505605,63.93379686,2,7,68.76218004,3,4.016925293,-29.42540897,0,3,1.169802278,0,3,2,-0.219421798,4.666726667,1.675776366,68.99525943,12,5.913450003,0.736295742,68.16065902,9.588433826,9.907207446,70.89509243,0.899849942,6,1.192431815,1,0,4.549456508,4.399351028,49.02017808,40,0,7.433632671,1.186711542,2-year,127.364984,49:46.6,Premium,Great customer service experience,1,Network Quality
945,49.22004163,17.31689788,0.65540317,6,86.55225925,77.97098188,8,3,65.65565412,0,2.886160506,-32.22609527,2,0,-19.60116114,0,5,4,0.309044538,2.270927292,4.766779326,97.90567644,1,84.4537206,0.61899769,30.42532834,35.71159423,8.272806278,19.20497664,-0.431211336,1,5.789162998,1,1,0.438759759,4.641874155,40.55507696,-62,2,2.16537576,2.8069162,2-year,134.3639624,49:46.6,Premium,Network quality has degraded significantly,2,Service Experience
946,12.08920745,1.036143386,0.261509578,3,45.51956956,97.61988794,12,8,69.32335319,2,1.599352537,-6.602359598,1,4,-6.46144995,0,7,1,-0.491280922,4.928587752,2.280019543,53.1902372,2,49.46076562,0.946230025,73.90403875,36.27799113,5.218124668,56.29169201,-0.837681178,3,3.23480696,2,1,7.634966252,1.720966658,72.24545295,-37,2,2.97777807,5.053557765,monthly,126.9112327,49:46.6,Basic,Coverage is spotty in my area,2,Service Experience
947,36.00826971,-3.588060123,0.508312679,1,118.4625209,98.11337557,0,6,31.381943,4,2.055843417,-12.50696527,1,1,-4.054626606,0,7,2,-0.136024815,1.51051117,2.335814093,88.68658685,8,36.86500642,0.667918002,46.29736651,1.883267585,7.513339834,74.2908846,0.652277321,3,5.553132907,3,1,8.119644628,2.256200897,75.21308559,-71,3,7.726087076,8.694117787,annual,44.4362361,49:46.6,Basic,Service is terrible! Constant drops,2,Service Experience
948,181.003542,-21.1528484,0.505334333,4,133.5428664,69.57329146,3,9,15.02062444,0,4.791347599,-45.78457449,0,2,-6.4330552,1,2,3,-0.886569723,-2.825396564,4.359432014,65.48166619,9,18.48729525,0.972296887,59.75443745,-15.25303585,8.592614097,63.30429235,0.996833927,7,2.349735425,3,1,0.498883599,3.601222804,72.3242394,31,3,3.471547581,9.682546148,annual,143.3662544,49:46.6,Basic,Coverage is spotty in my area,1,Usage Issues
949,176.0391147,-10.30843478,0.421568462,2,62.80316166,84.9645368,8,6,45.49276338,0,2.468531341,-44.29570159,1,3,-2.549245555,1,3,3,0.176185583,-2.961805063,3.591023045,51.95273092,12,100.7884745,0.791438151,41.58399814,13.95738733,5.187764768,60.00165081,0.156864876,1,4.443794547,0,0,2.428492936,3.228884935,29.15992999,-56,4,9.833878676,6.37470935,2-year,95.3785124,49:46.6,Basic,Connection keeps dropping during work calls,2,Service Experience
950,123.5084894,-3.95883803,0.759754918,5,130.1237471,78.96305056,14,7,49.61889424,2,4.630727781,-4.989091387,2,3,5.306650153,1,0,2,0.512589848,-1.754357157,3.84068643,87.12850554,12,7.660965479,0.736154684,16.19829269,-5.412265809,8.065489906,73.96108874,-0.882381224,4,8.673334331,1,0,7.705967993,3.609304678,63.6031537,33,1,5.8651306,3.506864905,annual,179.2869921,49:46.6,Premium,Network quality has degraded significantly,0,None
951,124.0982035,-24.68397422,0.696503792,7,43.72587608,95.0274051,13,5,9.906366696,0,2.218543329,-17.44134806,1,4,-15.15487892,0,1,0,-0.173374877,-4.928699798,3.544007216,66.54559428,4,34.78025549,0.896703791,17.80295296,-41.85591327,5.343871765,5.678073926,0.56093608,9,3.762169778,1,1,3.761552385,2.732058397,33.85281661,-85,4,2.728071734,6.934534537,monthly,119.3544427,49:46.6,Basic,Coverage is spotty in my area,2,Service Experience
952,136.3569682,-16.76328284,0.618325629,6,82.52583385,70.85723457,7,7,56.84029544,1,3.172880377,17.96840341,2,3,-9.094779645,1,8,0,-0.159534734,1.816984701,4.784785136,86.10737594,6,36.76594726,0.950735762,7.756890726,-12.21908996,4.478463918,73.14219474,-0.852501902,7,3.53030938,3,1,4.726513985,2.649756055,83.42004119,-79,0,8.729276091,3.362301358,monthly,44.36749371,49:46.6,Premium,Service is terrible! Constant drops,2,Service Experience
